,Gebietsnummer,Bevölkerung 2013,Bevölkerung 2017,Bevölkerung 2020,Anteil Deutsche Bevölkerung 2013,Anteil Nichtdeutsche EU Bevölkerung 2013,Anteil Nichtdeutsche nicht EU Bevölkerung 2013,Anteil Deutsche Bevölkerung 2017,Anteil Nichtdeutsche EU Bevölkerung 2017,Anteil Nichtdeutsche nicht EU Bevölkerung 2017,Anteil Deutsche Bevölkerung 2020,Anteil Nichtdeutsche EU Bevölkerung 2020,Anteil Nichtdeutsche nicht EU Bevölkerung 2020,Anteil Migrationshintergrund Bevölkerung 2013,Anteil Migrationshintergrund Bevölkerung 2017,Anteil Migrationshintergrund Bevölkerung 2020,Anteil Ledige Bevölkerung 2013,Anteil Verheiratete Bevölkerung 2013,Anteil Ledige Bevölkerung 2017,Anteil Verheiratete Bevölkerung 2017,Anteil Ledige Bevölkerung 2020,Anteil Verheiratete Bevölkerung 2020,Anteil 18 - 24 Jährige Wahlberechtigte 2013,Anteil 25 - 34 Jährige Wahlberechtigte 2013,Anteil 35 - 44 Jährige Wahlberechtigte 2013,Anteil 45 - 59 Jährige Wahlberechtigte 2013,Anteil 60 Jährige und ältere Wahlberechtigte 2013,Anteil 18 - 24 Jährige Wahlberechtigte 2017,Anteil 25 - 34 Jährige Wahlberechtigte 2017,Anteil 35 - 44 Jährige Wahlberechtigte 2017,Anteil 45 - 59 Jährige Wahlberechtigte 2017,Anteil 60 Jährige und ältere Wahlberechtigte 2017,Anteil 18 - 24 Jährige Wahlberechtigte 2020,Anteil 25 - 34 Jährige Wahlberechtigte 2020,Anteil 35 - 44 Jährige Wahlberechtigte 2020,Anteil 45 - 59 Jährige Wahlberechtigte 2020,Anteil 60 Jährige und ältere Wahlberechtigte 2020,Anteil Einpersonenhaushalte 2013,Anteil Haushalte mit Kind(ern) 2013,Anteil Einpersonenhaushalte 2017,Anteil Haushalte mit Kind(ern) 2017,Anteil Einpersonenhaushalte 2020,Anteil Haushalte mit Kind(ern) 2020,durchschnittliche Wohndauer 2013,durchschnittliche Wohndauer 2017,durchschnittliche Wohndauer 2020,SV-Beschäftigtendichte 2013,Arbeitslosendichte 2013,ALG II - Empfängerdichte 2013,SV-Beschäftigtendichte 2017,Arbeitslosendichte 2017,ALG II - Empfängerdichte 2017,Wahlbeteiligung 2017,SV-Beschäftigtendichte 2020,Arbeitslosendichte 2020,Erwerbsfähige Leistungsberechtigtendichte 2020,Wahlbeteiligung 2013
10,3011,2285,2175,2234,0.763238512035011,0.12691466083151,0.109846827133479,0.785747126436782,0.125977011494253,0.0882758620689655,0.779767233661594,0.122649955237243,0.0975828111011638,0.32910284463895,0.321379310344828,0.344673231871083,0.632822757111597,0.277024070021882,0.628045977011494,0.27816091954023,0.649507609668756,0.264547896150403,0.104545454545455,0.316233766233766,0.168181818181818,0.201948051948052,0.209090909090909,0.115461181154612,0.296615792966158,0.168546781685468,0.197743861977439,0.221632382216324,0.12314635718891,0.302385557704707,0.173436492585429,0.181818181818182,0.219213410702772,0.691794529686458,0.108739159439626,0.682528409090909,0.102982954545455,0.680164722031572,0.105010295126973,14.8562034195528,15.9386531365314,15.4731423455685,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8370000000000001,0.53,0.021,0.019,0.766
11,3012,2243,2309,2146,0.780650913954525,0.123495318769505,0.0958537672759697,0.763533997401472,0.13988739714162,0.0965786054569078,0.776794035414725,0.12861136999068,0.0945945945945946,0.337940258582256,0.359029883066262,0.362068965517241,0.64690147124387,0.26928221132412,0.659159809441317,0.26461671719359,0.652842497670084,0.266542404473439,0.131510416666667,0.297526041666667,0.164713541666667,0.176432291666667,0.229817708333333,0.151674326986211,0.265265922521339,0.168745896257387,0.193040052527905,0.221273801707157,0.139874739039666,0.263743910925539,0.161447459986082,0.202505219206681,0.232428670842032,0.645851154833191,0.125748502994012,0.656351791530945,0.133550488599349,0.65257048092869,0.130182421227197,13.9870593485051,13.9286025250327,14.5782851817335,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.878,0.53,0.021,0.019,0.795
12,3013,2223,2181,2164,0.747188484030589,0.133603238866397,0.119208277103014,0.735900962861073,0.135259055479138,0.128839981659789,0.703327171903882,0.123844731977819,0.172828096118299,0.367071524966262,0.386978450252178,0.437153419593346,0.664417453891138,0.231219073324336,0.673544245758826,0.227877120586887,0.664972273567468,0.243530499075786,0.132853403141361,0.338350785340314,0.160340314136126,0.180628272251309,0.18782722513089,0.123783031988873,0.337969401947149,0.171070931849791,0.175938803894298,0.191237830319889,0.141812865497076,0.309941520467836,0.160087719298246,0.179824561403509,0.208333333333333,0.706544686840253,0.0823363828289937,0.707334785766158,0.092955700798838,0.690076335877862,0.0885496183206107,15.5069914298602,15.0091827364555,14.710258780037,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8059999999999999,0.53,0.021,0.019,0.76
13,3014,2063,2061,2120,0.807561803199224,0.120213281628696,0.0722249151720795,0.800582241630277,0.121785540999515,0.0776322173702086,0.792452830188679,0.108490566037736,0.0990566037735849,0.286960736791081,0.307617661329452,0.335377358490566,0.674745516238488,0.230731943771207,0.67345948568656,0.248908296943231,0.67311320754717,0.248584905660377,0.10254735467015,0.357282821685173,0.202482037883736,0.177008491182234,0.160679294578707,0.10391363022942,0.336032388663968,0.192982456140351,0.198380566801619,0.168690958164642,0.0998685939553219,0.353482260183968,0.191852825229961,0.182654402102497,0.172141918528252,0.712153518123667,0.0774697938877043,0.704059040590406,0.0915129151291513,0.697706740792217,0.0833912439193885,13.3294517224648,13.8133528265107,13.9811320754717,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8470000000000001,0.53,0.021,0.019,0.778
14,3015,2442,2580,2488,0.683046683046683,0.180589680589681,0.136363636363636,0.62984496124031,0.160077519379845,0.210077519379845,0.64871382636656,0.161173633440514,0.190112540192926,0.444717444717445,0.504651162790698,0.504421221864952,0.606470106470106,0.276822276822277,0.574418604651163,0.297674418604651,0.610932475884244,0.280948553054662,0.133552631578947,0.269078947368421,0.169078947368421,0.207236842105263,0.221052631578947,0.103114186851211,0.279584775086505,0.154325259515571,0.22560553633218,0.237370242214533,0.0880503144654088,0.280922431865828,0.155136268343816,0.217330538085255,0.258560447239692,0.700391644908616,0.085509138381201,0.678458622867972,0.0947567909033481,0.706070287539936,0.0926517571884984,14.179991799918,14.010101010101,15.3263665594855,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8140000000000001,0.53,0.021,0.019,0.721
15,3016,2230,2100,2246,0.719282511210762,0.156053811659193,0.124663677130045,0.745714285714286,0.144285714285714,0.11,0.725289403383793,0.157168299198575,0.117542297417631,0.37219730941704,0.374285714285714,0.392252894033838,0.713004484304933,0.203139013452915,0.713333333333333,0.218571428571429,0.723508459483526,0.21193232413179,0.154258886653253,0.412474849094567,0.154258886653253,0.149564050972502,0.129443326626425,0.165631469979296,0.395445134575569,0.159420289855072,0.153209109730849,0.126293995859213,0.175846051758461,0.420703384207034,0.138686131386861,0.14664897146649,0.118115461181155,0.741841914430747,0.0652646845540246,0.717908082408875,0.072107765451664,0.704160246533128,0.0793528505392912,12.5729681185451,12.917540514776,12.2965271593945,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.823,0.53,0.021,0.019,0.757
16,3017,2107,2180,2340,0.752728998576175,0.154247745609872,0.0930232558139535,0.761926605504587,0.130733944954128,0.107339449541284,0.738461538461538,0.133333333333333,0.128205128205128,0.348362600854295,0.353669724770642,0.386324786324786,0.641670621737067,0.267679164689131,0.652293577981651,0.265596330275229,0.643162393162393,0.282051282051282,0.0973574408901252,0.357440890125174,0.17663421418637,0.204450625869263,0.164116828929068,0.0883152173913044,0.353260869565217,0.19429347826087,0.197010869565217,0.167119565217391,0.0918704560475876,0.334434897554527,0.187706543291474,0.211500330469266,0.174487772637145,0.711673699015471,0.0857946554149086,0.69068660774983,0.101291638341264,0.677022653721683,0.105501618122977,14.1319411485524,14.1740927882407,14.0884615384615,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8520000000000001,0.53,0.021,0.019,0.793
17,3018,2364,2432,2472,0.700507614213198,0.168358714043993,0.131133671742809,0.71875,0.152960526315789,0.128289473684211,0.715614886731392,0.15331715210356,0.131067961165049,0.423011844331641,0.42516447368421,0.454692556634304,0.669204737732656,0.255499153976311,0.646792763157895,0.272615131578947,0.646440129449838,0.272653721682848,0.0963773069036227,0.38961038961039,0.196172248803828,0.168147641831852,0.149692412850308,0.0840998685939553,0.38042049934297,0.195137976346912,0.18988173455979,0.150459921156373,0.0762094102054341,0.362491716368456,0.21272365805169,0.18754141815772,0.1610337972167,0.659786476868327,0.116725978647687,0.655826558265583,0.125338753387534,0.656292286874154,0.131935047361299,11.0905628438426,12.3552902428983,12.7949029126214,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8320000000000001,0.53,0.021,0.019,0.761
18,3019,2098,2238,2216,0.73164918970448,0.162059103908484,0.106291706387035,0.734137622877569,0.163092046470063,0.102770330652368,0.73826714801444,0.149368231046931,0.112364620938628,0.390848427073403,0.402591599642538,0.407942238267148,0.593422306959008,0.30838894184938,0.605004468275246,0.309204647006256,0.613718411552346,0.302346570397112,0.0955459770114942,0.339798850574713,0.179597701149425,0.199712643678161,0.185344827586207,0.0726408689748812,0.365241004752206,0.18397827562797,0.19755600814664,0.180583842498303,0.0762886597938144,0.3553264604811,0.199312714776632,0.190378006872852,0.178694158075601,0.666919575113809,0.0925644916540212,0.640579710144928,0.107971014492754,0.651949963208241,0.109639440765269,15.6297709923664,15.0724508050089,14.9990974729242,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8109999999999999,0.53,0.021,0.019,0.756
19,3020,2357,2303,2345,0.71828595672465,0.174798472634705,0.106915570640645,0.716456795484151,0.169778549717759,0.113764654798089,0.687846481876333,0.161194029850746,0.150959488272921,0.376325837929571,0.393399913156752,0.431982942430704,0.69622401357658,0.21977089520577,0.711246200607903,0.208858011289622,0.704051172707889,0.220042643923241,0.129688493324857,0.425301970756516,0.171010807374444,0.144310235219326,0.129688493324857,0.133993399339934,0.403300330033003,0.176897689768977,0.16039603960396,0.125412541254125,0.109616677874916,0.418964357767317,0.175521183591123,0.171486213853396,0.124411566913248,0.73565441650548,0.0631850419084462,0.727696404793608,0.0712383488681758,0.725464190981432,0.0663129973474801,11.6642614601019,12.3553719008264,12.5982942430704,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.8590000000000001,0.53,0.021,0.019,0.777
20,3021,2273,2344,2286,0.761988561372635,0.153101627804663,0.0849098108227013,0.752133105802048,0.148890784982935,0.0989761092150171,0.761154855643045,0.128608923884514,0.110236220472441,0.345798504179498,0.368174061433447,0.373578302712161,0.585129784425869,0.289485261768588,0.592576791808874,0.290102389078498,0.595363079615048,0.292213473315836,0.0659547738693467,0.297738693467337,0.164572864321608,0.21105527638191,0.260678391959799,0.0559748427672956,0.29622641509434,0.182389937106918,0.208805031446541,0.256603773584906,0.066025641025641,0.280128205128205,0.187820512820513,0.203846153846154,0.262179487179487,0.691390728476821,0.0814569536423841,0.666666666666667,0.0952380952380952,0.690288713910761,0.0925196850393701,18.195154185022,18.1554891072191,18.5139982502187,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.846,0.53,0.021,0.019,0.766
21,3022,2736,2803,2742,0.613669590643275,0.235380116959064,0.150950292397661,0.583660363895826,0.243667499108098,0.172672136996076,0.603209336250912,0.215900802334063,0.180889861415026,0.475146198830409,0.513735283624688,0.515317286652079,0.648026315789474,0.265350877192982,0.663574741348555,0.247948626471638,0.667760758570386,0.2472647702407,0.131510416666667,0.362630208333333,0.19921875,0.1796875,0.126953125,0.114421123899797,0.345971563981043,0.195666892349357,0.211238997968856,0.132701421800948,0.105405405405405,0.37027027027027,0.189189189189189,0.203378378378378,0.131756756756757,0.700994733762434,0.07489760093622,0.720066518847007,0.0864745011086474,0.712146422628952,0.0859678313921242,10.5014619883041,10.8279685264664,11.0649161196207,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.812,0.53,0.021,0.019,0.736
22,3023,2876,3036,3064,0.658901251738526,0.159944367176634,0.18115438108484,0.643939393939394,0.165678524374177,0.19038208168643,0.671997389033943,0.147845953002611,0.180156657963446,0.532684283727399,0.578063241106719,0.571148825065274,0.586230876216968,0.339360222531293,0.589591567852437,0.33596837944664,0.592036553524804,0.337140992167102,0.0743745774171738,0.319810682893847,0.251521298174442,0.225152129817444,0.129141311697093,0.0726439790575916,0.299083769633508,0.214005235602094,0.275523560209424,0.138743455497382,0.0786026200873362,0.293824079850281,0.218340611353712,0.254522769806613,0.154709918902059,0.496842105263158,0.216140350877193,0.512365250475587,0.193405199746354,0.50345260514752,0.209667294413057,12.7700869565217,13.6953227931489,14.7118146214099,0.531,0.026000000000000002,0.027999999999999997,0.5810000000000001,0.025,0.024,0.804,0.53,0.021,0.019,0.757
23,4001,2593,2385,2448,0.664866949479368,0.198611646741226,0.136521403779406,0.692243186582809,0.168972746331237,0.138784067085954,0.703022875816993,0.159722222222222,0.137254901960784,0.46895487851909,0.451991614255765,0.453839869281046,0.534516004627844,0.333976089471654,0.561006289308176,0.309853249475891,0.566993464052288,0.315359477124183,0.115782664941785,0.293014230271669,0.122897800776197,0.171410090556274,0.296895213454075,0.0862771739130435,0.311141304347826,0.152173913043478,0.169157608695652,0.28125,0.0835509138381201,0.320496083550914,0.172976501305483,0.159268929503916,0.263707571801567,0.625240230621397,0.111467008327995,0.63568010936432,0.114149008885851,0.64,0.105573770491803,17.8391959798995,17.8274559193955,17.3353758169935,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8059999999999999,0.635,0.021,0.023,0.73
24,4002,2429,2463,2520,0.68052696582956,0.172498970769864,0.146974063400576,0.688591149005278,0.157937474624442,0.15347137637028,0.673809523809524,0.161904761904762,0.164285714285714,0.437628653766982,0.440925700365408,0.457142857142857,0.54055166735282,0.333470564018114,0.558262281770199,0.317904993909866,0.568650793650794,0.316666666666667,0.0850498338870432,0.253156146179402,0.158139534883721,0.18936877076412,0.314285714285714,0.0639841688654354,0.284960422163588,0.16820580474934,0.184036939313984,0.298812664907652,0.0588624338624339,0.290343915343915,0.163359788359788,0.185846560846561,0.301587301587302,0.691007845503923,0.0832830416415208,0.689467312348668,0.0962469733656174,0.681014150943396,0.0902122641509434,17.2703596527491,17.3770358306189,17.3984126984127,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.795,0.635,0.021,0.023,0.735
25,4003,2227,2450,2470,0.746744499326448,0.149528513695555,0.103726986977997,0.720408163265306,0.152244897959184,0.12734693877551,0.711740890688259,0.150607287449393,0.137651821862348,0.386618769645263,0.419183673469388,0.447773279352227,0.519982038616974,0.332285585990121,0.522857142857143,0.337959183673469,0.52914979757085,0.343724696356275,0.0922459893048128,0.228609625668449,0.141042780748663,0.196524064171123,0.341577540106952,0.0689655172413793,0.255427841634738,0.142401021711367,0.206896551724138,0.326309067688378,0.0837628865979381,0.244201030927835,0.156572164948454,0.188788659793814,0.326675257731959,0.627046263345196,0.114590747330961,0.62532637075718,0.121409921671018,0.608437705998682,0.121951219512195,20.1763382816014,19.1436170212766,18.7400809716599,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8200000000000001,0.635,0.021,0.023,0.767
26,4004,2230,2524,2588,0.710313901345292,0.167713004484305,0.121973094170404,0.687004754358162,0.175911251980983,0.137083993660856,0.675038639876352,0.165765069551777,0.15919629057187,0.433183856502242,0.467115689381933,0.486862442040186,0.544843049327354,0.302690582959641,0.559429477020602,0.316561014263074,0.568006182380216,0.312982998454405,0.0650519031141868,0.253979238754325,0.143944636678201,0.202076124567474,0.334948096885813,0.052734375,0.272786458333333,0.190104166666667,0.189453125,0.294921875,0.0576923076923077,0.260610079575597,0.203580901856764,0.188328912466844,0.289787798408488,0.668041237113402,0.0900343642611684,0.643583227445998,0.119440914866582,0.635331230283912,0.133123028391167,19.5776677172445,17.9932593180016,17.7059505409583,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.778,0.635,0.021,0.023,0.68
27,4005,2020,2426,2462,0.762376237623762,0.126732673267327,0.110891089108911,0.742786479802143,0.119538334707337,0.137675185490519,0.747766043866775,0.117790414297319,0.134443541835906,0.368811881188119,0.426215993404782,0.428919577579204,0.488613861386139,0.290594059405941,0.502473206924979,0.316570486397362,0.510966693744923,0.29731925264013,0.0796841349605169,0.208183776022972,0.157214644651831,0.164393395549174,0.390524048815506,0.0612648221343874,0.175889328063241,0.179183135704875,0.191699604743083,0.391963109354414,0.0677316293929712,0.195527156549521,0.146964856230032,0.2,0.389776357827476,0.578350515463918,0.134020618556701,0.53584229390681,0.193548387096774,0.523724261414503,0.192479856759176,18.0636815920398,18.7621800165153,19.2771231206826,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.7290000000000001,0.635,0.021,0.023,0.684
28,4006,2440,2457,2425,0.688114754098361,0.175,0.136885245901639,0.656898656898657,0.17989417989418,0.163207163207163,0.676288659793814,0.163711340206186,0.16,0.422540983606557,0.463573463573464,0.463092783505155,0.542213114754098,0.3,0.542938542938543,0.311762311762312,0.542268041237113,0.308453608247423,0.0923379174852652,0.270464963981663,0.146692861820563,0.142108709888671,0.348395546823838,0.0693681318681319,0.268543956043956,0.147664835164835,0.164148351648352,0.350274725274725,0.0621584699453552,0.280054644808743,0.155054644808743,0.168715846994536,0.334016393442623,0.666446062210457,0.0986101919258769,0.668167202572347,0.0913183279742765,0.660264900662252,0.102649006622517,18.0258833196385,18.2130612244898,18.2940206185567,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.774,0.635,0.021,0.023,0.7320000000000001
29,4007,2086,2275,2269,0.807286673058485,0.121284755512943,0.0714285714285714,0.8,0.109010989010989,0.090989010989011,0.796386073159982,0.111062141912737,0.0925517849272807,0.293863854266539,0.325274725274725,0.355222565006611,0.51006711409396,0.338446788111218,0.52,0.345934065934066,0.524900837373292,0.339356544733363,0.0710900473933649,0.224779959377116,0.163168584969533,0.218686526743399,0.322274881516588,0.0741457124435848,0.230174081237911,0.175370728562218,0.215344938749194,0.304964539007092,0.0700132100396301,0.238441215323646,0.174372523117569,0.217305151915456,0.299867899603699,0.592885375494071,0.126482213438735,0.584512285927029,0.145941921072226,0.557692307692308,0.162307692307692,20.2377521613833,19.7326863696515,19.8038783605112,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.868,0.635,0.021,0.023,0.785
30,4008,2242,2259,2318,0.785013380909902,0.128902765388046,0.0860838537020517,0.756086764054892,0.127932713590084,0.115980522355024,0.754529767040552,0.117773943054357,0.127696289905091,0.36306868867083,0.398406374501992,0.419327006039689,0.558876003568243,0.307314897413024,0.553342186808322,0.31385568835768,0.560828300258844,0.309318377911993,0.116731517509728,0.260700389105058,0.160181582360571,0.194552529182879,0.267833981841764,0.0987821380243572,0.257104194857916,0.160351826792963,0.216508795669824,0.267253044654939,0.0786666666666667,0.265333333333333,0.177333333333333,0.215333333333333,0.263333333333333,0.590483619344774,0.127145085803432,0.606038291605302,0.12960235640648,0.608726752503577,0.13447782546495,19.1914132379249,19.4709791758972,19.2269197584124,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8170000000000001,0.635,0.021,0.023,0.7290000000000001
31,4009,2186,2192,2161,0.834858188472095,0.102470265324794,0.0626715462031107,0.823905109489051,0.112226277372263,0.0638686131386861,0.832022211938917,0.102267468764461,0.0657103192966219,0.293229643183898,0.322080291970803,0.324849606663582,0.492680695333943,0.382433668801464,0.512773722627737,0.376824817518248,0.51411383618695,0.379916705229061,0.0764705882352941,0.188888888888889,0.195424836601307,0.245098039215686,0.294117647058824,0.0792478173270652,0.182001343183345,0.186702484889187,0.25520483546004,0.296843519140363,0.0698778833107191,0.189959294436906,0.17910447761194,0.253731343283582,0.307327001356852,0.527363184079602,0.179933665008292,0.55375909458367,0.183508488278092,0.537489469250211,0.186183656276327,20.5845942228336,20.393704379562,20.8556223970384,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8570000000000001,0.635,0.021,0.023,0.812
32,4010,2039,2084,2054,0.807748896517901,0.115743011280039,0.0765080922020598,0.809980806142035,0.114203454894434,0.0758157389635317,0.818889970788705,0.0886075949367089,0.0925024342745862,0.327121137812653,0.343090211132438,0.344206426484908,0.551250613045611,0.330063756743502,0.557101727447217,0.330134357005758,0.552093476144109,0.339337877312561,0.0846153846153846,0.231468531468531,0.187412587412587,0.239160839160839,0.257342657342657,0.0828767123287671,0.236986301369863,0.16027397260274,0.246575342465753,0.273287671232877,0.082930200414651,0.22805805114029,0.166551485832757,0.238424326192122,0.28403593642018,0.60983606557377,0.138524590163934,0.596322941646683,0.134292565947242,0.605199025182778,0.136474411047928,18.9955773955774,19.5288461538462,19.9912366114898,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8790000000000001,0.635,0.021,0.023,0.785
33,4011,1906,1894,1878,0.851521511017838,0.0891920251836306,0.059286463798531,0.853220696937698,0.0923970432946146,0.0543822597676874,0.842917997870075,0.0873269435569755,0.06975505857295,0.239769150052466,0.257127771911299,0.275292864749734,0.566631689401889,0.286988457502623,0.559134107708553,0.307286166842661,0.563897763578275,0.306709265175719,0.0884167237834133,0.227553118574366,0.164496230294722,0.242631939684716,0.276901987662783,0.0831600831600832,0.226611226611227,0.153846153846154,0.252252252252252,0.284130284130284,0.0684736091298146,0.228958630527817,0.165477888730385,0.251069900142653,0.28601997146933,0.670957361222848,0.0989541432019308,0.677058353317346,0.105515587529976,0.658516707416463,0.10920945395273,21.4577427821522,22.1501850872554,22.0905218317359,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.838,0.635,0.021,0.023,0.784
34,4012,2138,2167,2125,0.804490177736202,0.125818521983162,0.0696913002806361,0.798800184586987,0.1227503461006,0.0784494693124135,0.788705882352941,0.115764705882353,0.0955294117647059,0.309167446211412,0.319796954314721,0.346352941176471,0.619270346117867,0.271281571562208,0.631287494231657,0.271342870327642,0.629176470588235,0.273411764705882,0.0909090909090909,0.308188265635074,0.188910380399742,0.193423597678917,0.218568665377176,0.0802348336594912,0.3235485975212,0.195694716242661,0.183300717547293,0.217221135029354,0.0695296523517382,0.322426721199727,0.179959100204499,0.198364008179959,0.229720518064076,0.675108538350217,0.0911722141823444,0.664259927797834,0.11913357400722,0.673216885007278,0.11863173216885,16.5341760299626,16.2933826931976,16.6338823529412,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.861,0.635,0.021,0.023,0.7909999999999999
35,4013,2297,2287,2181,0.707009142359599,0.171092729647366,0.121898127993034,0.708788806296458,0.160472234368168,0.130738959335374,0.688216414488767,0.168271435121504,0.143512150389729,0.393992163691772,0.408832531700918,0.426868408986703,0.609055289508054,0.2542446669569,0.607783121993878,0.252732837778749,0.602475928473177,0.26593305823017,0.150436534586971,0.241101410342512,0.113498992612492,0.199462726662189,0.295500335795836,0.128726287262873,0.225609756097561,0.14159891598916,0.193766937669377,0.31029810298103,0.12163146394756,0.229424617625637,0.13401310997815,0.184996358339403,0.32993445010925,0.658496732026144,0.0964052287581699,0.648902821316614,0.0948275862068966,0.648736756316218,0.0945395273023635,17.7678883071553,18.4214912280702,19.217790004585,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.777,0.635,0.021,0.023,0.716
36,4014,2018,2051,2042,0.843409316154609,0.0926660059464817,0.0639246778989098,0.826913700633837,0.102876645538762,0.0702096538274013,0.806072477962782,0.107247796278159,0.0866797257590597,0.27205153617443,0.290589956118966,0.311949069539667,0.48414271555996,0.343409316154608,0.508532423208191,0.33008288639688,0.517629774730656,0.319784524975514,0.0832249674902471,0.236020806241873,0.112483745123537,0.228218465539662,0.340052015604681,0.0843688685415304,0.235448005232178,0.132766514061478,0.2053629823414,0.342053629823414,0.0726294552790854,0.254203093476799,0.134498991257566,0.190988567585743,0.347679892400807,0.633207547169811,0.10188679245283,0.64100666173205,0.0984455958549223,0.639733135656042,0.0985915492957746,23.8820895522388,23.8349609375,23.9005389514944,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.793,0.635,0.021,0.023,0.75
37,4015,2104,2131,2215,0.811787072243346,0.104087452471483,0.0841254752851711,0.797278273111215,0.114500234631628,0.0882214922571563,0.779232505643341,0.12234762979684,0.0984198645598194,0.320817490494297,0.346785546691694,0.377426636568849,0.477186311787072,0.367395437262357,0.479117785077428,0.381980290943219,0.497516930022573,0.367042889390519,0.085390260173449,0.199466310873916,0.124082721814543,0.230820547031354,0.360240160106738,0.078125,0.18070652173913,0.158288043478261,0.222826086956522,0.360054347826087,0.0847457627118644,0.172881355932203,0.180338983050847,0.206101694915254,0.35593220338983,0.586750788643533,0.130914826498423,0.582879377431907,0.133852140077821,0.581039755351682,0.136085626911315,23.1435383881736,23.1344616831218,22.4198645598194,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8270000000000001,0.635,0.021,0.023,0.77
38,4016,2797,2712,2652,0.821952091526636,0.0918841616017161,0.0861637468716482,0.820427728613569,0.0907079646017699,0.0888643067846608,0.831447963800905,0.0784313725490196,0.0901206636500754,0.404004290311048,0.420722713864307,0.421191553544495,0.535931355023239,0.397568823739721,0.53023598820059,0.399705014749262,0.521870286576169,0.404600301659125,0.0872905027932961,0.116620111731844,0.278631284916201,0.389664804469274,0.127793296089385,0.131439894319683,0.109643328929987,0.180977542932629,0.42338177014531,0.154557463672391,0.165521549031855,0.107432854465959,0.138663335415365,0.408494690818239,0.179887570268582,0.224318658280922,0.530398322851153,0.261477045908184,0.447105788423154,0.351648351648352,0.366300366300366,16.6999284692418,18.961964549483,20.5524132730015,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.861,0.635,0.021,0.023,0.802
39,4017,1705,3375,3448,0.763636363636364,0.105571847507331,0.130791788856305,0.730666666666667,0.116148148148148,0.153185185185185,0.745939675174014,0.111078886310905,0.142981438515081,0.442228739002932,0.482666666666667,0.479118329466357,0.571847507331378,0.347214076246334,0.598518518518519,0.327703703703704,0.587296983758701,0.327436194895592,0.126436781609195,0.220480668756531,0.262277951933124,0.251828631138976,0.138975966562173,0.112104949314252,0.22242098986285,0.231961836612999,0.282051282051282,0.151460942158617,0.103448275862069,0.194460146975692,0.211984171848502,0.297908422837761,0.192198982475975,0.397496087636933,0.339593114241002,0.336769759450172,0.402920962199313,0.373412994772218,0.356235997012696,13.3221830985916,12.8623771224307,14.6502320185615,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.8540000000000001,0.635,0.021,0.023,0.794
40,4018,2166,2201,2214,0.843490304709141,0.0886426592797784,0.0678670360110803,0.840981372103589,0.097228532485234,0.0617900954111767,0.831526648599819,0.0930442637759711,0.0754290876242096,0.27331486611265,0.289413902771468,0.315718157181572,0.571098799630656,0.328716528162512,0.575647432985007,0.328032712403453,0.568202348690154,0.340560072267389,0.115633074935401,0.250645994832041,0.175710594315245,0.231912144702842,0.22609819121447,0.115942028985507,0.263390044108381,0.16005040957782,0.229363579080025,0.231253938248267,0.118622448979592,0.243622448979592,0.161352040816327,0.241071428571429,0.235331632653061,0.554054054054054,0.15625,0.552006552006552,0.155610155610156,0.560530679933665,0.172470978441128,18.119168591224,18.2176684881603,18.3252032520325,0.53,0.025,0.028999999999999998,0.585,0.025,0.027000000000000003,0.855,0.635,0.021,0.023,0.7859999999999999
